season,player_name,opponent,shots,sog,goals,assists,yc,rc,saves,minutes
2010,A_Belmar,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,A_Belmar,Marinette,0,0,0,0,0,0,0,0
2010,A_Belmar,Fond du Lac,0,0,0,0,0,0,0,0
2010,A_Belmar,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,A_Belmar,New London,0,0,0,0,0,0,0,0
2010,A_Belmar,Seymour,3,1,1,0,0,0,0,0
2010,A_Belmar,Shawano,1,1,0,0,1,0,0,0
2010,A_Belmar,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,A_Belmar,PB Quad - WLA,2,1,0,0,0,0,0,0
2010,A_Belmar,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,A_Belmar,West DePere,1,1,0,1,0,0,0,0
2010,A_Belmar,Kaukauna,0,0,0,0,0,0,0,0
2010,A_Belmar,Oshkosh North,0,0,0,0,0,0,0,0
2010,A_Belmar,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,A_Belmar,New London,1,1,0,0,0,0,0,0
2010,A_Belmar,Seymour,0,0,0,0,0,0,0,0
2010,A_Belmar,Marinette,2,2,1,0,0,0,0,0
2010,A_Belmar,Shawano,1,1,0,0,0,0,0,0
2010,A_Belmar,West DePere,1,0,0,0,0,0,0,0
2010,A_Belmar,Appleton North,0,0,0,0,0,0,0,0
2010,C_Carlson,Appleton East,2,1,0,0,0,0,0,0
2010,C_Carlson,Oshkosh West,1,1,0,0,0,0,0,0
2010,C_Carlson,Fox Valley Lutheran,1,1,1,0,0,0,0,0
2010,C_Carlson,Marinette,1,0,0,0,1,0,0,0
2010,C_Carlson,Fond du Lac,0,0,0,0,0,0,0,0
2010,C_Carlson,Luxemburg-Casco,4,3,1,0,0,0,0,0
2010,C_Carlson,New London,3,3,1,0,0,0,0,0
2010,C_Carlson,Seymour,1,0,0,1,0,0,0,0
2010,C_Carlson,Shawano,3,0,0,0,1,0,0,0
2010,C_Carlson,PB Quad - Green Bay West,2,0,0,0,0,0,0,0
2010,C_Carlson,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,C_Carlson,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,C_Carlson,West DePere,1,0,0,0,0,0,0,0
2010,C_Carlson,Kaukauna,1,0,0,0,0,0,0,0
2010,C_Carlson,Oshkosh North,1,0,0,0,0,0,0,0
2010,C_Carlson,Luxemburg-Casco,2,1,0,0,0,0,0,0
2010,C_Carlson,New London,1,0,0,0,0,0,0,0
2010,C_Carlson,Seymour,0,0,0,0,0,0,0,0
2010,C_Carlson,Marinette,3,2,0,0,0,0,0,0
2010,C_Carlson,Shawano,0,0,0,1,0,0,0,0
2010,C_Carlson,West DePere,6,1,0,0,1,0,0,0
2010,C_Carlson,Appleton North,0,0,0,0,0,0,0,0
2010,D_Herrmann,Appleton East,0,0,0,0,0,0,0,0
2010,D_Herrmann,Oshkosh West,0,0,0,0,0,0,0,0
2010,D_Herrmann,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,D_Herrmann,Marinette,0,0,0,0,0,0,0,0
2010,D_Herrmann,Fond du Lac,0,0,0,0,0,0,0,0
2010,D_Herrmann,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,D_Herrmann,New London,0,0,0,0,0,0,0,0
2010,D_Herrmann,Seymour,1,0,0,0,0,0,0,0
2010,D_Herrmann,Shawano,0,0,0,0,0,0,0,0
2010,D_Herrmann,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,D_Herrmann,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,D_Herrmann,PB Quad - Menasha,3,1,0,0,0,0,0,0
2010,D_Herrmann,West DePere,0,0,0,0,0,0,0,0
2010,D_Herrmann,Kaukauna,0,0,0,0,0,0,0,0
2010,D_Herrmann,Oshkosh North,0,0,0,0,0,0,0,0
2010,D_Herrmann,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,D_Herrmann,New London,0,0,0,1,0,0,0,0
2010,D_Herrmann,Seymour,0,0,0,0,0,0,0,0
2010,D_Herrmann,Marinette,1,0,0,0,0,0,0,0
2010,D_Herrmann,Shawano,0,0,0,0,0,0,0,0
2010,D_Herrmann,West DePere,0,0,0,0,0,0,0,0
2010,D_Herrmann,Appleton North,0,0,0,0,0,0,0,0
2010,Reed,Appleton East,0,0,0,0,0,0,0,0
2010,Reed,Oshkosh West,0,0,0,0,0,0,0,0
2010,Reed,Fox Valley Lutheran,1,0,0,0,0,0,0,0
2010,Reed,Marinette,2,0,0,0,0,0,0,0
2010,Reed,Fond du Lac,0,0,0,0,0,0,0,0
2010,Reed,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Reed,New London,0,0,1,0,0,0,0,0
2010,Reed,Seymour,2,0,0,0,0,0,0,0
2010,Reed,Shawano,1,1,0,0,0,0,0,0
2010,Reed,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Reed,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Reed,PB Quad - Menasha,1,1,1,2,0,0,0,0
2010,Reed,West DePere,0,0,0,0,0,0,0,0
2010,Reed,Kaukauna,0,0,0,0,0,0,0,0
2010,Reed,Oshkosh North,0,0,0,0,0,0,0,0
2010,Reed,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Reed,New London,1,1,0,0,0,0,0,0
2010,Reed,Seymour,2,1,0,0,0,0,0,0
2010,Reed,Marinette,3,0,0,1,0,0,0,0
2010,Reed,Shawano,3,1,0,0,0,0,0,0
2010,Reed,West DePere,2,0,0,0,0,0,0,0
2010,Reed,Appleton North,1,1,0,0,0,0,0,0
2010,A_Schomisch,Appleton East,0,0,0,0,0,0,0,0
2010,A_Schomisch,Oshkosh West,0,0,0,0,0,0,0,0
2010,A_Schomisch,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,A_Schomisch,Marinette,0,0,0,0,0,0,0,0
2010,A_Schomisch,Fond du Lac,0,0,0,0,0,0,0,0
2010,A_Schomisch,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,A_Schomisch,New London,0,0,0,0,0,0,0,0
2010,A_Schomisch,Seymour,3,1,0,0,0,0,0,0
2010,A_Schomisch,Shawano,0,0,0,0,0,0,7,78
2010,A_Schomisch,PB Quad - Green Bay West,0,0,0,0,0,0,4,50
2010,A_Schomisch,PB Quad - WLA,0,0,0,0,0,0,10,50
2010,A_Schomisch,PB Quad - Menasha,2,1,1,2,0,0,0,25
2010,A_Schomisch,West DePere,5,3,0,0,0,0,0,0
2010,A_Schomisch,Kaukauna,1,0,0,0,0,0,2,34
2010,A_Schomisch,Oshkosh North,2,0,0,0,0,0,2,18
2010,A_Schomisch,Luxemburg-Casco,1,0,0,0,0,0,0,0
2010,A_Schomisch,New London,3,1,0,0,0,0,0,0
2010,A_Schomisch,Seymour,2,0,0,1,0,0,0,0
2010,A_Schomisch,Marinette,4,1,0,1,0,0,0,0
2010,A_Schomisch,Shawano,4,2,0,0,0,0,0,0
2010,A_Schomisch,West DePere,4,2,1,0,0,0,0,0
2010,A_Schomisch,Appleton North,0,0,0,0,0,0,0,0
2010,B_Schomisch,Appleton East,0,0,0,0,0,0,7,80
2010,B_Schomisch,Oshkosh West,0,0,0,0,0,0,8,80
2010,B_Schomisch,Fox Valley Lutheran,0,0,0,0,0,0,13,80
2010,B_Schomisch,Marinette,0,0,0,0,0,0,4,80
2010,B_Schomisch,Fond du Lac,0,0,0,0,0,0,10,80
2010,B_Schomisch,Luxemburg-Casco,0,0,0,0,0,0,11,80
2010,B_Schomisch,New London,0,0,0,0,0,0,3,100
2010,B_Schomisch,Seymour,0,0,0,0,0,0,3,80
2010,B_Schomisch,Shawano,0,0,0,0,0,0,1,12
2010,B_Schomisch,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,B_Schomisch,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,B_Schomisch,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,B_Schomisch,West DePere,0,0,0,0,0,0,3,91
2010,B_Schomisch,Kaukauna,0,0,0,0,0,0,4,46
2010,B_Schomisch,Oshkosh North,0,0,0,0,0,0,6,62
2010,B_Schomisch,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,B_Schomisch,New London,0,0,0,0,0,0,5,80
2010,B_Schomisch,Seymour,0,0,0,0,0,0,2,80
2010,B_Schomisch,Marinette,0,0,0,0,0,0,5,80
2010,B_Schomisch,Shawano,0,0,0,0,0,0,3,80
2010,B_Schomisch,West DePere,0,0,0,0,0,0,6,97
2010,B_Schomisch,Appleton North,0,0,0,0,0,0,17,80
2010,Ongemach,Appleton East,0,0,0,0,0,0,0,0
2010,Ongemach,Oshkosh West,0,0,0,0,0,0,0,0
2010,Ongemach,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Ongemach,Marinette,1,0,0,0,0,0,0,0
2010,Ongemach,Fond du Lac,0,0,0,0,0,0,0,0
2010,Ongemach,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Ongemach,New London,1,0,0,0,0,0,0,0
2010,Ongemach,Seymour,0,0,0,0,0,0,0,0
2010,Ongemach,Shawano,2,0,0,0,0,0,0,0
2010,Ongemach,PB Quad - Green Bay West,2,0,0,0,0,0,0,0
2010,Ongemach,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Ongemach,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,Ongemach,West DePere,0,0,0,0,0,0,0,0
2010,Ongemach,Kaukauna,0,0,0,0,0,0,0,0
2010,Ongemach,Oshkosh North,0,0,0,0,0,0,0,0
2010,Ongemach,Luxemburg-Casco,0,0,0,0,0,0,6,80
2010,Ongemach,New London,0,0,0,0,0,0,0,0
2010,Ongemach,Seymour,0,0,0,0,0,0,0,0
2010,Ongemach,Marinette,0,0,0,0,0,0,0,0
2010,Ongemach,Shawano,1,1,0,0,0,0,0,0
2010,Ongemach,West DePere,0,0,0,0,0,0,0,0
2010,Ongemach,Appleton North,0,0,0,0,0,0,0,0
2010,Anderson,Appleton East,0,0,0,0,0,0,0,0
2010,Anderson,Oshkosh West,0,0,0,0,0,0,0,0
2010,Anderson,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Anderson,Marinette,0,0,0,0,0,0,0,0
2010,Anderson,Fond du Lac,0,0,0,0,0,0,0,0
2010,Anderson,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Anderson,New London,0,0,0,0,0,0,0,0
2010,Anderson,Seymour,0,0,0,0,0,0,0,0
2010,Anderson,Shawano,0,0,0,0,0,0,0,0
2010,Anderson,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Anderson,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Anderson,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,Anderson,West DePere,0,0,0,0,0,0,0,0
2010,Anderson,Kaukauna,0,0,0,0,0,0,0,0
2010,Anderson,Oshkosh North,0,0,0,0,0,0,0,0
2010,Anderson,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Anderson,New London,0,0,0,0,0,0,0,0
2010,Anderson,Seymour,0,0,0,0,0,0,0,0
2010,Anderson,Marinette,0,0,0,0,0,0,0,0
2010,Anderson,Shawano,0,0,0,0,0,0,0,0
2010,Anderson,West DePere,0,0,0,0,0,0,0,0
2010,Anderson,Appleton North,0,0,0,0,0,0,0,0
2010,Baker,Appleton East,2,1,0,0,0,0,0,0
2010,Baker,Oshkosh West,0,0,0,0,0,0,0,0
2010,Baker,Fox Valley Lutheran,2,0,0,0,0,0,0,0
2010,Baker,Marinette,4,1,0,0,0,0,0,0
2010,Baker,Fond du Lac,2,1,0,0,0,0,0,0
2010,Baker,Luxemburg-Casco,1,0,0,0,0,0,0,0
2010,Baker,New London,5,4,1,0,0,0,0,0
2010,Baker,Seymour,6,3,1,0,0,0,0,0
2010,Baker,Shawano,5,3,0,1,0,0,0,0
2010,Baker,PB Quad - Green Bay West,1,0,0,0,0,0,0,0
2010,Baker,PB Quad - WLA,1,0,0,0,0,0,0,0
2010,Baker,PB Quad - Menasha,5,5,3,0,0,0,0,0
2010,Baker,West DePere,0,0,0,0,0,0,0,0
2010,Baker,Kaukauna,1,1,0,0,0,0,0,0
2010,Baker,Oshkosh North,2,2,1,0,0,0,0,0
2010,Baker,Luxemburg-Casco,4,3,0,0,0,0,0,0
2010,Baker,New London,4,4,0,0,0,0,0,0
2010,Baker,Seymour,3,2,1,0,0,0,0,0
2010,Baker,Marinette,4,3,3,0,0,0,0,0
2010,Baker,Shawano,8,4,2,0,0,0,0,0
2010,Baker,West DePere,5,3,0,1,0,0,0,0
2010,Baker,Appleton North,1,1,0,0,0,0,0,0
2010,A_Eggen,Appleton East,0,0,0,0,0,0,0,0
2010,A_Eggen,Oshkosh West,0,0,0,0,0,0,0,0
2010,A_Eggen,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,A_Eggen,Marinette,0,0,0,0,0,0,0,0
2010,A_Eggen,Fond du Lac,0,0,0,0,0,0,0,0
2010,A_Eggen,Luxemburg-Casco,1,1,0,0,0,0,0,0
2010,A_Eggen,New London,2,1,0,0,0,0,0,0
2010,A_Eggen,Seymour,0,0,0,0,0,0,0,0
2010,A_Eggen,Shawano,0,0,0,0,0,0,0,0
2010,A_Eggen,PB Quad - Green Bay West,1,1,0,0,0,0,0,0
2010,A_Eggen,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,A_Eggen,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,A_Eggen,West DePere,0,0,0,0,0,0,0,0
2010,A_Eggen,Kaukauna,0,0,0,0,0,0,0,0
2010,A_Eggen,Oshkosh North,0,0,0,0,0,0,0,0
2010,A_Eggen,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,A_Eggen,New London,1,1,0,0,0,0,0,0
2010,A_Eggen,Seymour,0,0,0,0,0,0,0,0
2010,A_Eggen,Marinette,0,0,0,0,0,0,0,0
2010,A_Eggen,Shawano,0,0,0,0,0,0,0,0
2010,A_Eggen,West DePere,0,0,0,0,0,0,0,0
2010,A_Eggen,Appleton North,0,0,0,0,0,0,0,0
2010,Garcia,Appleton East,0,0,0,0,0,0,0,0
2010,Garcia,Oshkosh West,0,0,0,0,0,0,0,0
2010,Garcia,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Garcia,Marinette,0,0,0,0,0,0,0,0
2010,Garcia,Fond du Lac,0,0,0,0,0,0,0,0
2010,Garcia,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Garcia,New London,0,0,0,0,0,0,0,0
2010,Garcia,Seymour,0,0,0,0,0,0,0,0
2010,Garcia,Shawano,0,0,0,0,0,0,0,0
2010,Garcia,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Garcia,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Garcia,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,Garcia,West DePere,0,0,0,0,0,0,0,0
2010,Garcia,Kaukauna,0,0,0,0,0,0,0,0
2010,Garcia,Oshkosh North,0,0,0,0,0,0,0,0
2010,Garcia,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Garcia,New London,1,1,0,0,0,0,0,0
2010,Garcia,Seymour,0,0,0,0,0,0,0,0
2010,Garcia,Marinette,0,0,0,0,0,0,0,0
2010,Garcia,Shawano,0,0,0,0,0,0,0,0
2010,Garcia,West DePere,0,0,0,0,0,0,0,0
2010,Garcia,Appleton North,0,0,0,0,0,0,0,0
2010,G_Wittchow,Appleton East,0,0,0,0,0,0,0,0
2010,G_Wittchow,Oshkosh West,0,0,0,0,0,0,0,0
2010,G_Wittchow,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,G_Wittchow,Marinette,0,0,0,0,0,0,0,0
2010,G_Wittchow,Fond du Lac,0,0,0,0,0,0,0,0
2010,G_Wittchow,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,G_Wittchow,New London,0,0,0,0,0,0,0,0
2010,G_Wittchow,Seymour,0,0,0,0,0,0,0,0
2010,G_Wittchow,Shawano,0,0,0,0,0,0,0,0
2010,G_Wittchow,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,G_Wittchow,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,G_Wittchow,PB Quad - Menasha,1,0,0,0,0,0,0,0
2010,G_Wittchow,West DePere,0,0,0,0,0,0,0,0
2010,G_Wittchow,Kaukauna,0,0,0,0,0,0,0,0
2010,G_Wittchow,Oshkosh North,0,0,0,0,0,0,0,0
2010,G_Wittchow,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,G_Wittchow,New London,0,0,0,0,0,0,0,0
2010,G_Wittchow,Seymour,0,0,0,0,0,0,0,0
2010,G_Wittchow,Marinette,0,0,0,0,0,0,0,0
2010,G_Wittchow,Shawano,0,0,0,0,0,0,0,0
2010,G_Wittchow,West DePere,0,0,0,0,0,0,0,0
2010,G_Wittchow,Appleton North,0,0,0,0,0,0,0,0
2010,Watson,Appleton East,0,0,0,0,0,0,0,0
2010,Watson,Oshkosh West,0,0,0,0,0,0,0,0
2010,Watson,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Watson,Marinette,0,0,0,0,0,0,0,0
2010,Watson,Fond du Lac,0,0,0,0,0,0,0,0
2010,Watson,Luxemburg-Casco,1,0,0,0,0,0,0,0
2010,Watson,New London,1,0,0,0,0,0,0,0
2010,Watson,Seymour,1,0,0,0,0,0,0,0
2010,Watson,Shawano,1,0,0,0,0,0,0,0
2010,Watson,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Watson,PB Quad - WLA,1,1,0,0,0,0,0,0
2010,Watson,PB Quad - Menasha,3,2,1,0,0,0,0,0
2010,Watson,West DePere,1,0,0,0,0,0,0,0
2010,Watson,Kaukauna,1,0,0,0,0,0,0,0
2010,Watson,Oshkosh North,0,0,0,0,0,0,0,0
2010,Watson,Luxemburg-Casco,1,1,0,0,0,0,0,0
2010,Watson,New London,0,0,0,0,0,0,0,0
2010,Watson,Seymour,0,0,0,0,0,0,0,0
2010,Watson,Marinette,0,0,0,0,0,0,0,0
2010,Watson,Shawano,1,0,0,0,0,0,0,0
2010,Watson,West DePere,0,0,0,0,0,0,0,0
2010,Watson,Appleton North,0,0,0,0,0,0,0,0
2010,Heuer,Appleton East,0,0,0,0,0,0,0,0
2010,Heuer,Oshkosh West,0,0,0,0,0,0,0,0
2010,Heuer,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Heuer,Marinette,0,0,0,0,0,0,0,0
2010,Heuer,Fond du Lac,0,0,0,0,0,0,0,0
2010,Heuer,Luxemburg-Casco,0,0,0,0,1,0,0,0
2010,Heuer,New London,0,0,0,0,0,0,0,0
2010,Heuer,Seymour,0,0,0,0,0,0,0,0
2010,Heuer,Shawano,0,0,0,0,0,0,0,0
2010,Heuer,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Heuer,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Heuer,PB Quad - Menasha,1,1,1,1,0,0,0,0
2010,Heuer,West DePere,0,0,0,0,0,0,0,0
2010,Heuer,Kaukauna,0,0,0,0,0,0,0,0
2010,Heuer,Oshkosh North,0,0,0,0,0,0,0,0
2010,Heuer,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Heuer,New London,0,0,0,0,0,0,0,0
2010,Heuer,Seymour,0,0,0,0,0,0,0,0
2010,Heuer,Marinette,0,0,0,0,0,0,0,0
2010,Heuer,Shawano,0,0,0,0,0,0,0,0
2010,Heuer,West DePere,0,0,0,0,0,0,0,0
2010,Heuer,Appleton North,0,0,0,0,0,0,0,0
2010,Van Krey,Appleton East,1,1,0,0,0,0,0,0
2010,Van Krey,Oshkosh West,0,0,0,0,0,0,0,0
2010,Van Krey,Fox Valley Lutheran,0,0,0,0,1,0,0,0
2010,Van Krey,Marinette,0,0,0,0,0,0,0,0
2010,Van Krey,Fond du Lac,1,1,0,0,0,0,0,0
2010,Van Krey,Luxemburg-Casco,3,2,0,0,0,0,0,0
2010,Van Krey,New London,3,3,0,0,0,0,0,0
2010,Van Krey,Seymour,4,3,1,0,0,0,0,0
2010,Van Krey,Shawano,1,1,1,0,0,0,0,0
2010,Van Krey,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Van Krey,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Van Krey,PB Quad - Menasha,1,0,0,0,0,0,1,25
2010,Van Krey,West DePere,4,1,0,0,0,0,0,0
2010,Van Krey,Kaukauna,1,0,0,0,0,0,0,0
2010,Van Krey,Oshkosh North,1,0,0,0,0,0,0,0
2010,Van Krey,Luxemburg-Casco,5,3,0,0,1,0,0,0
2010,Van Krey,New London,5,3,0,0,0,0,0,0
2010,Van Krey,Seymour,3,3,0,0,0,0,0,0
2010,Van Krey,Marinette,3,1,0,0,0,0,0,0
2010,Van Krey,Shawano,2,1,0,0,0,0,0,0
2010,Van Krey,West DePere,2,1,0,0,0,0,0,0
2010,Van Krey,Appleton North,1,0,0,0,1,0,0,0
2010,Searl,Appleton East,0,0,0,0,0,0,0,0
2010,Searl,Oshkosh West,0,0,0,0,0,0,0,0
2010,Searl,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Searl,Marinette,0,0,0,0,0,0,0,0
2010,Searl,Fond du Lac,0,0,0,0,0,0,0,0
2010,Searl,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Searl,New London,0,0,0,0,0,0,0,0
2010,Searl,Seymour,0,0,0,0,0,0,0,0
2010,Searl,Shawano,0,0,0,0,0,0,0,0
2010,Searl,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Searl,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Searl,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,Searl,West DePere,0,0,0,0,0,0,0,0
2010,Searl,Kaukauna,0,0,0,0,0,0,0,0
2010,Searl,Oshkosh North,0,0,0,0,0,0,0,0
2010,Searl,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Searl,New London,0,0,0,0,0,0,0,0
2010,Searl,Seymour,0,0,0,0,0,0,0,0
2010,Searl,Marinette,0,0,0,0,0,0,0,0
2010,Searl,Shawano,0,0,0,0,0,0,0,0
2010,Searl,West DePere,0,0,0,0,1,0,0,0
2010,Searl,Appleton North,0,0,0,0,0,0,0,0
2010,Coach,Appleton East,0,0,0,0,0,0,0,0
2010,Coach,Oshkosh West,0,0,0,0,0,0,0,0
2010,Coach,Fox Valley Lutheran,0,0,0,0,0,0,0,0
2010,Coach,Marinette,0,0,0,0,0,0,0,0
2010,Coach,Fond du Lac,0,0,0,0,0,0,0,0
2010,Coach,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Coach,New London,0,0,0,0,0,0,0,0
2010,Coach,Seymour,0,0,0,0,0,0,0,0
2010,Coach,Shawano,0,0,0,0,0,0,0,0
2010,Coach,PB Quad - Green Bay West,0,0,0,0,0,0,0,0
2010,Coach,PB Quad - WLA,0,0,0,0,0,0,0,0
2010,Coach,PB Quad - Menasha,0,0,0,0,0,0,0,0
2010,Coach,West DePere,0,0,0,0,0,0,0,0
2010,Coach,Kaukauna,0,0,0,0,0,0,0,0
2010,Coach,Oshkosh North,0,0,0,0,0,0,0,0
2010,Coach,Luxemburg-Casco,0,0,0,0,0,0,0,0
2010,Coach,New London,0,0,0,0,0,0,0,0
2010,Coach,Seymour,0,0,0,0,0,0,0,0
2010,Coach,Marinette,0,0,0,0,0,0,0,0
2010,Coach,Shawano,0,0,0,0,0,0,0,0
2010,Coach,West DePere,0,0,0,0,0,0,0,0
2010,Coach,Appleton North,0,0,0,0,0,0,0,0
